timestamp,id,data
23.000000,0x200,A1 2A 09 00 00 00 00 00
23.020000,0x100,0D 01 28 00 00 00 00 00
23.020000,0x101,00 00 00 00 00 00 00 00
23.020000,0x102,00 00 00 00 00 00 00 00
23.020000,0x200,A1 2B 09 00 00 00 00 00
23.040000,0x100,0E 01 28 00 00 00 00 00
23.040000,0x101,00 00 00 00 00 00 00 00
23.040000,0x102,00 00 00 00 00 00 00 00
23.040000,0x200,A0 2C 09 00 00 00 00 00
23.060000,0x100,0E 01 28 00 00 00 00 00
23.060000,0x101,00 00 00 00 00 00 00 00
23.060000,0x102,00 00 00 00 00 00 00 00
23.060000,0x200,A0 2E 09 00 00 00 00 00
23.080000,0x100,0E 01 28 00 00 00 00 00
23.080000,0x101,00 00 00 00 00 00 00 00
23.080000,0x102,00 00 00 00 00 00 00 00
23.080000,0x200,A0 2F 09 00 00 00 00 00
23.100000,0x100,0E 01 28 00 00 00 00 00
23.100000,0x101,00 00 00 00 00 00 00 00
23.100000,0x102,00 00 00 00 00 00 00 00
23.100000,0x200,A0 30 09 00 00 00 00 00
23.120000,0x100,0F 01 28 00 00 00 00 00
23.120000,0x101,00 00 00 00 00 00 00 00
23.120000,0x102,00 00 00 00 00 00 00 00
23.120000,0x200,A0 31 09 00 00 00 00 00
23.140000,0x100,0F 01 28 00 00 00 00 00
23.140000,0x101,00 00 00 00 00 00 00 00
23.140000,0x102,00 00 00 00 00 00 00 00
23.140000,0x200,A0 32 09 00 00 00 00 00
23.160000,0x100,0F 01 28 00 00 00 00 00
23.160000,0x101,00 00 00 00 00 00 00 00
23.160000,0x102,00 00 00 00 00 00 00 00
23.160000,0x200,A0 33 09 00 00 00 00 00
23.180000,0x100,0F 01 28 00 00 00 00 00
23.180000,0x101,00 00 00 00 00 00 00 00
23.180000,0x102,00 00 00 00 00 00 00 00
23.180000,0x200,A0 35 09 00 00 00 00 00
23.200000,0x100,10 01 28 00 00 00 00 00
23.200000,0x101,00 00 00 00 00 00 00 00
23.200000,0x102,00 00 00 00 00 00 00 00
23.200000,0x200,A0 36 09 00 00 00 00 00
23.220000,0x100,10 01 28 00 00 00 00 00
23.220000,0x101,00 00 00 00 00 00 00 00
23.220000,0x102,00 00 00 00 00 00 00 00
23.220000,0x200,A0 37 09 00 00 00 00 00
23.240000,0x100,10 01 28 00 00 00 00 00
23.240000,0x101,00 00 00 00 00 00 00 00
23.240000,0x102,00 00 00 00 00 00 00 00
23.240000,0x200,A0 38 09 00 00 00 00 00
23.260000,0x100,10 01 28 00 00 00 00 00
23.260000,0x101,00 00 00 00 00 00 00 00
23.260000,0x102,00 00 00 00 00 00 00 00
23.260000,0x200,9F 39 09 00 00 00 00 00
23.280000,0x100,10 01 28 00 00 00 00 00
23.280000,0x101,00 00 00 00 00 00 00 00
23.280000,0x102,00 00 00 00 00 00 00 00
23.280000,0x200,9F 3A 09 00 00 00 00 00
23.300000,0x100,11 01 28 00 00 00 00 00
23.300000,0x101,00 00 00 00 00 00 00 00
23.300000,0x102,00 00 00 00 00 00 00 00
23.300000,0x200,9F 3B 09 00 00 00 00 00
23.320000,0x100,11 01 28 00 00 00 00 00
23.320000,0x101,00 00 00 00 00 00 00 00
23.320000,0x102,00 00 00 00 00 00 00 00
23.320000,0x200,9F 3D 09 00 00 00 00 00
23.340000,0x100,11 01 28 00 00 00 00 00
23.340000,0x101,00 00 00 00 00 00 00 00
23.340000,0x102,00 00 00 00 00 00 00 00
23.340000,0x200,9F 3E 09 00 00 00 00 00
23.360000,0x100,11 01 28 00 00 00 00 00
23.360000,0x101,00 00 00 00 00 00 00 00
23.360000,0x102,00 00 00 00 00 00 00 00
23.360000,0x200,9F 3F 09 00 00 00 00 00
23.380000,0x100,12 01 28 00 00 00 00 00
23.380000,0x101,00 00 00 00 00 00 00 00
23.380000,0x102,00 00 00 00 00 00 00 00
23.380000,0x200,9F 40 09 00 00 00 00 00
23.400000,0x100,12 01 28 00 00 00 00 00
23.400000,0x101,00 00 00 00 00 00 00 00
23.400000,0x102,00 00 00 00 00 00 00 00
23.400000,0x200,9F 41 09 00 00 00 00 00
23.420000,0x100,12 01 28 00 00 00 00 00
23.420000,0x101,00 00 00 00 00 00 00 00
23.420000,0x102,00 00 00 00 00 00 00 00
23.420000,0x200,9F 42 09 00 00 00 00 00
23.440000,0x100,12 01 28 00 00 00 00 00
23.440000,0x101,00 00 00 00 00 00 00 00
23.440000,0x102,00 00 00 00 00 00 00 00
23.440000,0x200,9F 44 09 00 00 00 00 00
23.460000,0x100,13 01 28 00 00 00 00 00
23.460000,0x101,00 00 00 00 00 00 00 00
23.460000,0x102,00 00 00 00 00 00 00 00
23.460000,0x200,9F 45 09 00 00 00 00 00
23.480000,0x100,13 01 28 00 00 00 00 00
23.480000,0x101,00 00 00 00 00 00 00 00
23.480000,0x102,00 00 00 00 00 00 00 00
23.480000,0x200,9F 46 09 00 00 00 00 00
23.500000,0x100,13 01 28 00 00 00 00 00
23.500000,0x101,00 00 00 00 00 00 00 00
23.500000,0x102,00 00 00 00 00 00 00 00
23.500000,0x200,9E 47 09 00 00 00 00 00
23.520000,0x100,13 01 28 00 00 00 00 00
23.520000,0x101,00 00 00 00 00 00 00 00
23.520000,0x102,00 00 00 00 00 00 00 00
23.520000,0x200,9E 48 09 00 00 00 00 00
23.540000,0x100,13 01 28 00 00 00 00 00
23.540000,0x101,00 00 00 00 00 00 00 00
23.540000,0x102,00 00 00 00 00 00 00 00
23.540000,0x200,9E 49 09 00 00 00 00 00
23.560000,0x100,14 01 28 00 00 00 00 00
23.560000,0x101,00 00 00 00 00 00 00 00
23.560000,0x102,00 00 00 00 00 00 00 00
23.560000,0x200,9E 4A 09 00 00 00 00 00
23.580000,0x100,14 01 28 00 00 00 00 00
23.580000,0x101,00 00 00 00 00 00 00 00
23.580000,0x102,00 00 00 00 00 00 00 00
23.580000,0x200,9E 4C 09 00 00 00 00 00
23.600000,0x100,14 01 28 00 00 00 00 00
23.600000,0x101,00 00 00 00 00 00 00 00
23.600000,0x102,00 00 00 00 00 00 00 00
23.600000,0x200,9E 4D 09 00 00 00 00 00
23.620000,0x100,14 01 28 00 00 00 00 00
23.620000,0x101,00 00 00 00 00 00 00 00
23.620000,0x102,00 00 00 00 00 00 00 00
23.620000,0x200,9E 4E 09 00 00 00 00 00
23.640000,0x100,15 01 28 00 00 00 00 00
23.640000,0x101,00 00 00 00 00 00 00 00
23.640000,0x102,00 00 00 00 00 00 00 00
23.640000,0x200,9E 4F 09 00 00 00 00 00
23.660000,0x100,15 01 28 00 00 00 00 00
23.660000,0x101,00 00 00 00 00 00 00 00
23.660000,0x102,00 00 00 00 00 00 00 00
23.660000,0x200,9E 50 09 00 00 00 00 00
23.680000,0x100,15 01 28 00 00 00 00 00
23.680000,0x101,00 00 00 00 00 00 00 00
23.680000,0x102,00 00 00 00 00 00 00 00
23.680000,0x200,9E 51 09 00 00 00 00 00
23.700000,0x100,15 01 28 00 00 00 00 00
23.700000,0x101,00 00 00 00 00 00 00 00
23.700000,0x102,00 00 00 00 00 00 00 00
23.700000,0x200,9E 53 09 00 00 00 00 00
23.720000,0x100,16 01 28 00 00 00 00 00
23.720000,0x101,00 00 00 00 00 00 00 00
23.720000,0x102,00 00 00 00 00 00 00 00
23.720000,0x200,9D 54 09 00 00 00 00 00
23.740000,0x100,16 01 28 00 00 00 00 00
23.740000,0x101,00 00 00 00 00 00 00 00
23.740000,0x102,00 00 00 00 00 00 00 00
23.740000,0x200,9D 55 09 00 00 00 00 00
23.760000,0x100,16 01 28 00 00 00 00 00
23.760000,0x101,00 00 00 00 00 00 00 00
23.760000,0x102,00 00 00 00 00 00 00 00
23.760000,0x200,9D 56 09 00 00 00 00 00
23.780000,0x100,16 01 28 00 00 00 00 00
23.780000,0x101,00 00 00 00 00 00 00 00
23.780000,0x102,00 00 00 00 00 00 00 00
23.780000,0x200,9D 57 09 00 00 00 00 00
23.800000,0x100,16 01 28 00 00 00 00 00
23.800000,0x101,00 00 00 00 00 00 00 00
23.800000,0x102,00 00 00 00 00 00 00 00
23.800000,0x200,9D 58 09 00 00 00 00 00
23.820000,0x100,17 01 28 00 00 00 00 00
23.820000,0x101,00 00 00 00 00 00 00 00
23.820000,0x102,00 00 00 00 00 00 00 00
23.820000,0x200,9D 59 09 00 00 00 00 00
23.840000,0x100,17 01 28 00 00 00 00 00
23.840000,0x101,00 00 00 00 00 00 00 00
23.840000,0x102,00 00 00 00 00 00 00 00
23.840000,0x200,9D 5B 09 00 00 00 00 00
23.860000,0x100,17 01 28 00 00 00 00 00
23.860000,0x101,00 00 00 00 00 00 00 00
23.860000,0x102,00 00 00 00 00 00 00 00
23.860000,0x200,9D 5C 09 00 00 00 00 00
23.880000,0x100,17 01 28 00 00 00 00 00
23.880000,0x101,00 00 00 00 00 00 00 00
23.880000,0x102,00 00 00 00 00 00 00 00
23.880000,0x200,9D 5D 09 00 00 00 00 00
23.900000,0x100,18 01 28 00 00 00 00 00
23.900000,0x101,00 00 00 00 00 00 00 00
23.900000,0x102,00 00 00 00 00 00 00 00
23.900000,0x200,9D 5E 09 00 00 00 00 00
23.920000,0x100,18 01 28 00 00 00 00 00
23.920000,0x101,00 00 00 00 00 00 00 00
23.920000,0x102,00 00 00 00 00 00 00 00
23.920000,0x200,9D 5F 09 00 00 00 00 00
23.940000,0x100,18 01 28 00 00 00 00 00
23.940000,0x101,00 00 00 00 00 00 00 00
23.940000,0x102,00 00 00 00 00 00 00 00
23.940000,0x200,9D 60 09 00 00 00 00 00
23.960000,0x100,18 01 28 00 00 00 00 00
23.960000,0x101,00 00 00 00 00 00 00 00
23.960000,0x102,00 00 00 00 00 00 00 00
23.960000,0x200,9C 62 09 00 00 00 00 00
23.980000,0x100,19 01 28 00 00 00 00 00
23.980000,0x101,00 00 00 00 00 00 00 00
23.980000,0x102,00 00 00 00 00 00 00 00
23.980000,0x200,9C 63 09 00 00 00 00 00
24.000000,0x100,19 01 28 00 00 00 00 00
24.000000,0x101,00 00 00 00 00 00 00 00
24.000000,0x102,00 00 00 00 00 00 00 00
24.000000,0x200,9C 64 09 00 00 00 00 00
24.020000,0x100,19 01 28 00 00 00 00 00
24.020000,0x101,00 00 00 00 00 00 00 00
24.020000,0x102,00 00 00 00 00 00 00 00
24.020000,0x200,9C 65 09 00 00 00 00 00
24.040000,0x100,19 01 28 00 00 00 00 00
24.040000,0x101,00 00 00 00 00 00 00 00
24.040000,0x102,00 00 00 00 00 00 00 00
24.040000,0x200,9C 66 09 00 00 00 00 00
24.060000,0x100,19 01 28 00 00 00 00 00
24.060000,0x101,00 00 00 00 00 00 00 00
24.060000,0x102,00 00 00 00 00 00 00 00
24.060000,0x200,9C 67 09 00 00 00 00 00
24.080000,0x100,1A 01 28 00 00 00 00 00
24.080000,0x101,00 00 00 00 00 00 00 00
24.080000,0x102,00 00 00 00 00 00 00 00
24.080000,0x200,9C 68 09 00 00 00 00 00
24.100000,0x100,1A 01 28 00 00 00 00 00
24.100000,0x101,00 00 00 00 00 00 00 00
24.100000,0x102,00 00 00 00 00 00 00 00
24.100000,0x200,9C 6A 09 00 00 00 00 00
24.120000,0x100,1A 01 28 00 00 00 00 00
24.120000,0x101,00 00 00 00 00 00 00 00
24.120000,0x102,00 00 00 00 00 00 00 00
24.120000,0x200,9C 6B 09 00 00 00 00 00
24.140000,0x100,1A 01 28 00 00 00 00 00
24.140000,0x101,00 00 00 00 00 00 00 00
24.140000,0x102,00 00 00 00 00 00 00 00
24.140000,0x200,9C 6C 09 00 00 00 00 00
24.160000,0x100,1B 01 28 00 00 00 00 00
24.160000,0x101,00 00 00 00 00 00 00 00
24.160000,0x102,00 00 00 00 00 00 00 00
24.160000,0x200,9C 6D 09 00 00 00 00 00
24.180000,0x100,1B 01 28 00 00 00 00 00
24.180000,0x101,00 00 00 00 00 00 00 00
24.180000,0x102,00 00 00 00 00 00 00 00
24.180000,0x200,9B 6E 09 00 00 00 00 00
24.200000,0x100,1B 01 28 00 00 00 00 00
24.200000,0x101,00 00 00 00 00 00 00 00
24.200000,0x102,00 00 00 00 00 00 00 00
24.200000,0x200,9B 6F 09 00 00 00 00 00
24.220000,0x100,1B 01 28 00 00 00 00 00
24.220000,0x101,00 00 00 00 00 00 00 00
24.220000,0x102,00 00 00 00 00 00 00 00
24.220000,0x200,9B 71 09 00 00 00 00 00
24.240000,0x100,1C 01 28 00 00 00 00 00
24.240000,0x101,00 00 00 00 00 00 00 00
24.240000,0x102,00 00 00 00 00 00 00 00
24.240000,0x200,9B 72 09 00 00 00 00 00
24.260000,0x100,1C 01 28 00 00 00 00 00
24.260000,0x101,00 00 00 00 00 00 00 00
24.260000,0x102,00 00 00 00 00 00 00 00
24.260000,0x200,9B 73 09 00 00 00 00 00
24.280000,0x100,1C 01 28 00 00 00 00 00
24.280000,0x101,00 00 00 00 00 00 00 00
24.280000,0x102,00 00 00 00 00 00 00 00
24.280000,0x200,9B 74 09 00 00 00 00 00
24.300000,0x100,1C 01 28 00 00 00 00 00
24.300000,0x101,00 00 00 00 00 00 00 00
24.300000,0x102,00 00 00 00 00 00 00 00
24.300000,0x200,9B 75 09 00 00 00 00 00
24.320000,0x100,1C 01 28 00 00 00 00 00
24.320000,0x101,00 00 00 00 00 00 00 00
24.320000,0x102,00 00 00 00 00 00 00 00
24.320000,0x200,9B 76 09 00 00 00 00 00
24.340000,0x100,1D 01 28 00 00 00 00 00
24.340000,0x101,00 00 00 00 00 00 00 00
24.340000,0x102,00 00 00 00 00 00 00 00
24.340000,0x200,9B 77 09 00 00 00 00 00
24.360000,0x100,1D 01 28 00 00 00 00 00
24.360000,0x101,00 00 00 00 00 00 00 00
24.360000,0x102,00 00 00 00 00 00 00 00
24.360000,0x200,9B 79 09 00 00 00 00 00
24.380000,0x100,1D 01 28 00 00 00 00 00
24.380000,0x101,00 00 00 00 00 00 00 00
24.380000,0x102,00 00 00 00 00 00 00 00
24.380000,0x200,9B 7A 09 00 00 00 00 00
24.400000,0x100,1D 01 28 00 00 00 00 00
24.400000,0x101,00 00 00 00 00 00 00 00
24.400000,0x102,00 00 00 00 00 00 00 00
24.400000,0x200,9A 7B 09 00 00 00 00 00
24.420000,0x100,1E 01 28 00 00 00 00 00
24.420000,0x101,00 00 00 00 00 00 00 00
24.420000,0x102,00 00 00 00 00 00 00 00
24.420000,0x200,9A 7C 09 00 00 00 00 00
24.440000,0x100,1E 01 28 00 00 00 00 00
24.440000,0x101,00 00 00 00 00 00 00 00
24.440000,0x102,00 00 00 00 00 00 00 00
24.440000,0x200,9A 7D 09 00 00 00 00 00
24.460000,0x100,1E 01 28 00 00 00 00 00
24.460000,0x101,00 00 00 00 00 00 00 00
24.460000,0x102,00 00 00 00 00 00 00 00
24.460000,0x200,9A 7E 09 00 00 00 00 00
24.480000,0x100,1E 01 28 00 00 00 00 00
24.480000,0x101,00 00 00 00 00 00 00 00
24.480000,0x102,00 00 00 00 00 00 00 00
24.480000,0x200,9A 80 09 00 00 00 00 00
24.500000,0x100,1F 01 28 00 00 00 00 00
24.500000,0x101,00 00 00 00 00 00 00 00
24.500000,0x102,00 00 00 00 00 00 00 00
24.500000,0x200,9A 81 09 00 00 00 00 00
24.520000,0x100,1F 01 28 00 00 00 00 00
24.520000,0x101,00 00 00 00 00 00 00 00
24.520000,0x102,00 00 00 00 00 00 00 00
24.520000,0x200,9A 82 09 00 00 00 00 00
24.540000,0x100,1F 01 28 00 00 00 00 00
24.540000,0x101,00 00 00 00 00 00 00 00
24.540000,0x102,00 00 00 00 00 00 00 00
24.540000,0x200,9A 83 09 00 00 00 00 00
24.560000,0x100,1F 01 28 00 00 00 00 00
24.560000,0x101,00 00 00 00 00 00 00 00
24.560000,0x102,00 00 00 00 00 00 00 00
24.560000,0x200,9A 84 09 00 00 00 00 00
24.580000,0x100,1F 01 28 00 00 00 00 00
24.580000,0x101,00 00 00 00 00 00 00 00
24.580000,0x102,00 00 00 00 00 00 00 00
24.580000,0x200,9A 85 09 00 00 00 00 00
24.600000,0x100,20 01 28 00 00 00 00 00
24.600000,0x101,00 00 00 00 00 00 00 00
24.600000,0x102,00 00 00 00 00 00 00 00
24.600000,0x200,9A 86 09 00 00 00 00 00
24.620000,0x100,20 01 28 00 00 00 00 00
24.620000,0x101,00 00 00 00 00 00 00 00
24.620000,0x102,00 00 00 00 00 00 00 00
24.620000,0x200,9A 88 09 00 00 00 00 00
24.640000,0x100,20 01 28 00 00 00 00 00
24.640000,0x101,00 00 00 00 00 00 00 00
24.640000,0x102,00 00 00 00 00 00 00 00
24.640000,0x200,99 89 09 00 00 00 00 00
24.660000,0x100,20 01 28 00 00 00 00 00
24.660000,0x101,00 00 00 00 00 00 00 00
24.660000,0x102,00 00 00 00 00 00 00 00
24.660000,0x200,99 8A 09 00 00 00 00 00
24.680000,0x100,21 01 28 00 00 00 00 00
24.680000,0x101,00 00 00 00 00 00 00 00
24.680000,0x102,00 00 00 00 00 00 00 00
24.680000,0x200,99 8B 09 00 00 00 00 00
24.700000,0x100,21 01 28 00 00 00 00 00
24.700000,0x101,00 00 00 00 00 00 00 00
24.700000,0x102,00 00 00 00 00 00 00 00
24.700000,0x200,99 8C 09 00 00 00 00 00
24.720000,0x100,21 01 28 00 00 00 00 00
24.720000,0x101,00 00 00 00 00 00 00 00
24.720000,0x102,00 00 00 00 00 00 00 00
24.720000,0x200,99 8D 09 00 00 00 00 00
24.740000,0x100,21 01 28 00 00 00 00 00
24.740000,0x101,00 00 00 00 00 00 00 00
24.740000,0x102,00 00 00 00 00 00 00 00
24.740000,0x200,99 8F 09 00 00 00 00 00
24.760000,0x100,22 01 28 00 00 00 00 00
24.760000,0x101,00 00 00 00 00 00 00 00
24.760000,0x102,00 00 00 00 00 00 00 00
24.760000,0x200,99 90 09 00 00 00 00 00
24.780000,0x100,22 01 28 00 00 00 00 00
24.780000,0x101,00 00 00 00 00 00 00 00
24.780000,0x102,00 00 00 00 00 00 00 00
24.780000,0x200,99 91 09 00 00 00 00 00
24.800000,0x100,22 01 28 00 00 00 00 00
24.800000,0x101,00 00 00 00 00 00 00 00
24.800000,0x102,00 00 00 00 00 00 00 00
24.800000,0x200,99 92 09 00 00 00 00 00
24.820000,0x100,22 01 28 00 00 00 00 00
24.820000,0x101,00 00 00 00 00 00 00 00
24.820000,0x102,00 00 00 00 00 00 00 00
24.820000,0x200,99 93 09 00 00 00 00 00
24.840000,0x100,22 01 28 00 00 00 00 00
24.840000,0x101,00 00 00 00 00 00 00 00
24.840000,0x102,00 00 00 00 00 00 00 00
24.840000,0x200,99 94 09 00 00 00 00 00
24.860000,0x100,23 01 28 00 00 00 00 00
24.860000,0x101,00 00 00 00 00 00 00 00
24.860000,0x102,00 00 00 00 00 00 00 00
24.860000,0x200,98 95 09 00 00 00 00 00
24.880000,0x100,23 01 28 00 00 00 00 00
24.880000,0x101,00 00 00 00 00 00 00 00
24.880000,0x102,00 00 00 00 00 00 00 00
24.880000,0x200,98 97 09 00 00 00 00 00
24.900000,0x100,23 01 28 00 00 00 00 00
24.900000,0x101,00 00 00 00 00 00 00 00
24.900000,0x102,00 00 00 00 00 00 00 00
24.900000,0x200,98 98 09 00 00 00 00 00
24.920000,0x100,23 01 28 00 00 00 00 00
24.920000,0x101,00 00 00 00 00 00 00 00
24.920000,0x102,00 00 00 00 00 00 00 00
24.920000,0x200,98 99 09 00 00 00 00 00
24.940000,0x100,24 01 28 00 00 00 00 00
24.940000,0x101,00 00 00 00 00 00 00 00
24.940000,0x102,00 00 00 00 00 00 00 00
24.940000,0x200,98 9A 09 00 00 00 00 00
24.960000,0x100,24 01 28 00 00 00 00 00
24.960000,0x101,00 00 00 00 00 00 00 00
24.960000,0x102,00 00 00 00 00 00 00 00
24.960000,0x200,98 9B 09 00 00 00 00 00
24.980000,0x100,24 01 28 00 00 00 00 00
24.980000,0x101,00 00 00 00 00 00 00 00
24.980000,0x102,00 00 00 00 00 00 00 00
24.980000,0x200,98 9C 09 00 00 00 00 00
25.000000,0x100,24 01 28 00 00 00 00 00
25.000000,0x101,00 00 00 00 00 00 00 00
25.000000,0x102,00 00 00 00 00 00 00 00
25.000000,0x200,98 9E 09 00 00 00 00 00
25.020000,0x100,25 01 28 00 00 00 00 00
25.020000,0x101,00 00 00 00 00 00 00 00
25.020000,0x102,00 00 00 00 00 00 00 00
25.020000,0x200,98 9F 09 00 00 00 00 00
25.040000,0x100,25 01 28 00 00 00 00 00
25.040000,0x101,00 00 00 00 00 00 00 00
25.040000,0x102,00 00 00 00 00 00 00 00
25.040000,0x200,98 A0 09 00 00 00 00 00
25.060000,0x100,25 01 28 00 00 00 00 00
25.060000,0x101,00 00 00 00 00 00 00 00
25.060000,0x102,00 00 00 00 00 00 00 00
25.060000,0x200,98 A1 09 00 00 00 00 00
25.080000,0x100,25 01 28 00 00 00 00 00
25.080000,0x101,00 00 00 00 00 00 00 00
25.080000,0x102,00 00 00 00 00 00 00 00
25.080000,0x200,98 A2 09 00 00 00 00 00
25.100000,0x100,25 01 28 00 00 00 00 00
25.100000,0x101,00 00 00 00 00 00 00 00
25.100000,0x102,00 00 00 00 00 00 00 00
25.100000,0x200,97 A3 09 00 00 00 00 00
25.120000,0x100,26 01 28 00 00 00 00 00
25.120000,0x101,00 00 00 00 00 00 00 00
25.120000,0x102,00 00 00 00 00 00 00 00
25.120000,0x200,97 A4 09 00 00 00 00 00
25.140000,0x100,26 01 28 00 00 00 00 00
25.140000,0x101,00 00 00 00 00 00 00 00
25.140000,0x102,00 00 00 00 00 00 00 00
25.140000,0x200,97 A6 09 00 00 00 00 00
25.160000,0x100,26 01 28 00 00 00 00 00
25.160000,0x101,00 00 00 00 00 00 00 00
25.160000,0x102,00 00 00 00 00 00 00 00
25.160000,0x200,97 A7 09 00 00 00 00 00
25.180000,0x100,26 01 28 00 00 00 00 00
25.180000,0x101,00 00 00 00 00 00 00 00
25.180000,0x102,00 00 00 00 00 00 00 00
25.180000,0x200,97 A8 09 00 00 00 00 00
25.200000,0x100,27 01 28 00 00 00 00 00
25.200000,0x101,00 00 00 00 00 00 00 00
25.200000,0x102,00 00 00 00 00 00 00 00
25.200000,0x200,97 A9 09 00 00 00 00 00
25.220000,0x100,27 01 28 00 00 00 00 00
25.220000,0x101,00 00 00 00 00 00 00 00
25.220000,0x102,00 00 00 00 00 00 00 00
25.220000,0x200,97 AA 09 00 00 00 00 00
25.240000,0x100,27 01 28 00 00 00 00 00
25.240000,0x101,00 00 00 00 00 00 00 00
25.240000,0x102,00 00 00 00 00 00 00 00
25.240000,0x200,97 AB 09 00 00 00 00 00
25.260000,0x100,27 01 28 00 00 00 00 00
25.260000,0x101,00 00 00 00 00 00 00 00
25.260000,0x102,00 00 00 00 00 00 00 00
25.260000,0x200,97 AD 09 00 00 00 00 00
25.280000,0x100,28 01 28 00 00 00 00 00
25.280000,0x101,00 00 00 00 00 00 00 00
25.280000,0x102,00 00 00 00 00 00 00 00
25.280000,0x200,97 AE 09 00 00 00 00 00
25.300000,0x100,28 01 28 00 00 00 00 00
25.300000,0x101,00 00 00 00 00 00 00 00
25.300000,0x102,00 00 00 00 00 00 00 00
25.300000,0x200,97 AF 09 00 00 00 00 00
25.320000,0x100,28 01 28 00 00 00 00 00
25.320000,0x101,00 00 00 00 00 00 00 00
25.320000,0x102,00 00 00 00 00 00 00 00
25.320000,0x200,96 B0 09 00 00 00 00 00
25.340000,0x100,28 01 28 00 00 00 00 00
25.340000,0x101,00 00 00 00 00 00 00 00
25.340000,0x102,00 00 00 00 00 00 00 00
25.340000,0x200,96 B1 09 00 00 00 00 00
25.360000,0x100,28 01 28 00 00 00 00 00
25.360000,0x101,00 00 00 00 00 00 00 00
25.360000,0x102,00 00 00 00 00 00 00 00
25.360000,0x200,96 B2 09 00 00 00 00 00
25.380000,0x100,29 01 28 00 00 00 00 00
25.380000,0x101,00 00 00 00 00 00 00 00
25.380000,0x102,00 00 00 00 00 00 00 00
25.380000,0x200,96 B3 09 00 00 00 00 00
25.400000,0x100,29 01 28 00 00 00 00 00
25.400000,0x101,00 00 00 00 00 00 00 00
25.400000,0x102,00 00 00 00 00 00 00 00
25.400000,0x200,96 B5 09 00 00 00 00 00
25.420000,0x100,29 01 28 00 00 00 00 00
25.420000,0x101,00 00 00 00 00 00 00 00
25.420000,0x102,00 00 00 00 00 00 00 00
25.420000,0x200,96 B6 09 00 00 00 00 00
25.440000,0x100,29 01 28 00 00 00 00 00
25.440000,0x101,00 00 00 00 00 00 00 00
25.440000,0x102,00 00 00 00 00 00 00 00
25.440000,0x200,96 B7 09 00 00 00 00 00
25.460000,0x100,2A 01 28 00 00 00 00 00
25.460000,0x101,00 00 00 00 00 00 00 00
25.460000,0x102,00 00 00 00 00 00 00 00
25.460000,0x200,96 B8 09 00 00 00 00 00
25.480000,0x100,2A 01 28 00 00 00 00 00
25.480000,0x101,00 00 00 00 00 00 00 00
25.480000,0x102,00 00 00 00 00 00 00 00
25.480000,0x200,96 B9 09 00 00 00 00 00
25.500000,0x100,2A 01 28 00 00 00 00 00
25.500000,0x101,00 00 00 00 00 00 00 00
25.500000,0x102,00 00 00 00 00 00 00 00
25.500000,0x200,96 BA 09 00 00 00 00 00
25.520000,0x100,2A 01 28 00 00 00 00 00
25.520000,0x101,00 00 00 00 00 00 00 00
25.520000,0x102,00 00 00 00 00 00 00 00
25.520000,0x200,96 BC 09 00 00 00 00 00
25.540000,0x100,2B 01 28 00 00 00 00 00
25.540000,0x101,00 00 00 00 00 00 00 00
25.540000,0x102,00 00 00 00 00 00 00 00
25.540000,0x200,96 BD 09 00 00 00 00 00
25.560000,0x100,2B 01 28 00 00 00 00 00
25.560000,0x101,00 00 00 00 00 00 00 00
25.560000,0x102,00 00 00 00 00 00 00 00
25.560000,0x200,95 BE 09 00 00 00 00 00
25.580000,0x100,2B 01 28 00 00 00 00 00
25.580000,0x101,00 00 00 00 00 00 00 00
25.580000,0x102,00 00 00 00 00 00 00 00
25.580000,0x200,95 BF 09 00 00 00 00 00
25.600000,0x100,2B 01 28 00 00 00 00 00
25.600000,0x101,00 00 00 00 00 00 00 00
25.600000,0x102,00 00 00 00 00 00 00 00
25.600000,0x200,95 C0 09 00 00 00 00 00
25.620000,0x100,2B 01 28 00 00 00 00 00
25.620000,0x101,00 00 00 00 00 00 00 00
25.620000,0x102,00 00 00 00 00 00 00 00
25.620000,0x200,95 C1 09 00 00 00 00 00
25.640000,0x100,2C 01 28 00 00 00 00 00
25.640000,0x101,00 00 00 00 00 00 00 00
25.640000,0x102,00 00 00 00 00 00 00 00
25.640000,0x200,95 C2 09 00 00 00 00 00
25.660000,0x100,2C 01 28 00 00 00 00 00
25.660000,0x101,00 00 00 00 00 00 00 00
25.660000,0x102,00 00 00 00 00 00 00 00
25.660000,0x200,95 C4 09 00 00 00 00 00
25.680000,0x100,2C 01 28 00 00 00 00 00
25.680000,0x101,00 00 00 00 00 00 00 00
25.680000,0x102,00 00 00 00 00 00 00 00
25.680000,0x200,95 C5 09 00 00 00 00 00
25.700000,0x100,2C 01 28 00 00 00 00 00
25.700000,0x101,00 00 00 00 00 00 00 00
25.700000,0x102,00 00 00 00 00 00 00 00
25.700000,0x200,95 C6 09 00 00 00 00 00
25.720000,0x100,2D 01 28 00 00 00 00 00
25.720000,0x101,00 00 00 00 00 00 00 00
25.720000,0x102,00 00 00 00 00 00 00 00
25.720000,0x200,95 C7 09 00 00 00 00 00
25.740000,0x100,2D 01 28 00 00 00 00 00
25.740000,0x101,00 00 00 00 00 00 00 00
25.740000,0x102,00 00 00 00 00 00 00 00
25.740000,0x200,95 C8 09 00 00 00 00 00
25.760000,0x100,2D 01 28 00 00 00 00 00
25.760000,0x101,00 00 00 00 00 00 00 00
